0,0,0
3.47735470746967,0,0
6.95470941493933,0,0
10.432064122409,0,0
13.9094188298787,0,0
0,6.02295502927627,0
3.47735470746967,6.02295502927627,0
6.95470941493933,6.02295502927627,0
10.432064122409,6.02295502927627,0
13.9094188298787,6.02295502927627,0
0,12.0459100585525,0
3.47735470746967,12.0459100585525,0
6.95470941493933,12.0459100585525,0
10.432064122409,12.0459100585525,0
13.9094188298787,12.0459100585525,0
0,18.0688650878288,0
3.47735470746967,18.0688650878288,0
6.95470941493933,18.0688650878288,0
10.432064122409,18.0688650878288,0
13.9094188298787,18.0688650878288,0
0,24.0918201171051,0
3.47735470746967,24.0918201171051,0
6.95470941493933,24.0918201171051,0
10.432064122409,24.0918201171051,0
13.9094188298787,24.0918201171051,0
1.73867735373483,3.01147751463814,0
5.2160320612045,3.01147751463814,0
8.69338676867417,3.01147751463814,0
12.1707414761438,3.01147751463814,0
15.6480961836135,3.01147751463814,0
1.73867735373483,9.03443254391441,0
5.2160320612045,9.03443254391441,0
8.69338676867417,9.03443254391441,0
12.1707414761438,9.03443254391441,0
15.6480961836135,9.03443254391441,0
1.73867735373483,15.0573875731907,0
5.2160320612045,15.0573875731907,0
8.69338676867417,15.0573875731907,0
12.1707414761438,15.0573875731907,0
15.6480961836135,15.0573875731907,0
1.73867735373483,21.080342602467,0
5.2160320612045,21.080342602467,0
8.69338676867417,21.080342602467,0
12.1707414761438,21.080342602467,0
15.6480961836135,21.080342602467,0
1.73867735373483,27.1032976317432,0
5.2160320612045,27.1032976317432,0
8.69338676867417,27.1032976317432,0
12.1707414761438,27.1032976317432,0
15.6480961836135,27.1032976317432,0
